11.899999999999999,8.9
9.099999999999998,8.85
8.899999999999999,8.799999999999999
8.899999999999999,8.799999999999999
8.899999999999999,8.799999999999999
8.899999999999999,8.799999999999999
8.899999999999999,8.799999999999999
8.899999999999999,8.799999999999999
16.8,12.900000000000002
13.05,12.0
12.600000000000001,11.75
12.4,11.649999999999999
12.4,11.649999999999999
12.45,11.6
12.55,11.6
12.55,11.6
26.8,15.450000000000001
18.650000000000002,14.799999999999999
16.7,14.25
19.300000000000004,14.1
17.000000000000004,14.200000000000001
16.049999999999997,14.0
16.049999999999997,13.95
16.049999999999997,13.95
57.1,21.25
36.6,20.2
27.799999999999997,17.15
26.900000000000006,17.0
30.150000000000002,16.75
22.2,16.5
21.549999999999997,16.950000000000003
20.3,16.5
